treebank_id,lam,n_sentences,prob_adv_word,prob_adv_head,max_prob_adv,rank_sep,magnitude_sep,delta_word,delta_head,med_rel_word,med_rel_head
fa_seraji,0.2,3695,0.686874154262517,0.6089309878213802,0.686874154262517,-0.15588633288227333,0.0055959574943684615,-0.3737483085250338,-0.2178619756427605,0.08740359897172233,0.09299955646609079
fa_seraji,0.3,3695,0.6725304465493911,0.6035182679296346,0.6725304465493911,-0.13802435723951284,0.009086091911074637,-0.34506089309878213,-0.2070365358592693,0.07301360057265562,0.08209969248373025
fa_seraji,0.4,3695,0.6633288227334235,0.5871447902571042,0.6633288227334235,-0.15236806495263872,0.0040584415584415945,-0.3266576454668471,-0.1742895805142084,0.05844155844155846,0.06250000000000006
fa_seraji,0.5,3695,0.6466847090663058,0.5771312584573748,0.6466847090663058,-0.13910690121786198,-0.0016767270288396835,-0.29336941813261164,-0.15426251691474965,0.04929577464788728,0.047619047619047596
fa_seraji,0.6,3695,0.6334235453315291,0.5767253044654939,0.6334235453315291,-0.11339648173207034,-0.0016095284081764014,-0.2668470906630582,-0.15345060893098783,0.03669724770642205,0.03508771929824565
fa_seraji,0.7,3695,0.6136671177266576,0.559404600811908,0.6136671177266576,-0.10852503382949932,-0.006830601092896269,-0.2273342354533153,-0.11880920162381597,0.02322404371584703,0.01639344262295076
fa_seraji,0.8,3695,0.596211096075778,0.5569688768606225,0.596211096075778,-0.07848443843031122,-0.011824324324324372,-0.19242219215155615,-0.11393775372124493,0.011824324324324372,0.0
fa_seraji,0.9,3695,0.5780784844384304,0.5516914749661705,0.5780784844384304,-0.05277401894451962,0.0,-0.15615696887686062,-0.103382949932341,0.0,0.0
fi_tdt,0.0,3749,0.7356628434249133,0.6597759402507335,0.7356628434249133,-0.15177380634835957,0.11003411265496302,-0.4713256868498266,-0.31955188050146704,0.13366336633663364,0.24369747899159666
fi_tdt,0.1,3749,0.728194185116031,0.6583088823686316,0.728194185116031,-0.13977060549479858,0.09787087912087922,-0.45638837023206186,-0.3166177647372633,0.12087912087912084,0.21875000000000006
fi_tdt,0.2,3749,0.7196585756201653,0.6580421445718858,0.7196585756201653,-0.12323286209655909,0.09630437213463054,-0.43931715124033077,-0.3160842891437717,0.10824108241082407,0.2045454545454546
fi_tdt,0.3,3749,0.7111229661242998,0.6583088823686316,0.7111229661242998,-0.10562816751133636,0.07575757575757573,-0.42224593224859963,-0.3166177647372633,0.09090909090909098,0.1666666666666667
fi_tdt,0.4,3749,0.7048546279007736,0.6529741264337157,0.7048546279007736,-0.10376100293411578,0.08503401360544208,-0.4097092558015471,-0.3059482528674313,0.08163265306122455,0.16666666666666663
fi_tdt,0.5,3749,0.6880501467057882,0.6461723126166978,0.6880501467057882,-0.08375566817818086,0.07013442431326701,-0.3761002934115764,-0.29234462523339555,0.06779661016949158,0.1379310344827586
fi_tdt,0.6,3749,0.6784475860229394,0.6399039743931715,0.6784475860229394,-0.07708722325953588,0.05135928328699403,-0.3568951720458789,-0.279807948786343,0.051204819277108515,0.10256410256410255
fi_tdt,0.7,3749,0.6527073886369699,0.62603360896239,0.6527073886369699,-0.0533475593491598,0.03249013692271989,-0.30541477727393973,-0.25206721792477993,0.03225806451612906,0.06474820143884895
fi_tdt,0.8,3749,0.62603360896239,0.6185649506535076,0.62603360896239,-0.014937316617764734,0.018173557473875588,-0.25206721792477993,-0.2371299013070152,0.014084507042253471,0.03225806451612906
fi_tdt,0.9,3749,0.5884235796212324,0.5898906375033343,0.5898906375033343,0.0029341157642037707,0.0,-0.17684715924246466,-0.17978127500666843,0.0,0.0
fr_gsd,0.0,3826,0.9340041819132253,0.9176685833768949,0.9340041819132253,-0.03267119707266075,0.20570255270754045,-0.8680083638264506,-0.8353371667537899,0.25263078062579286,0.4583333333333333
fr_gsd,0.1,3826,0.9268165185572399,0.9161003659174072,0.9268165185572399,-0.021432305279665442,0.20740934058372745,-0.8536330371144799,-0.8322007318348145,0.23703510386071697,0.4444444444444444
fr_gsd,0.2,3826,0.9238107684265552,0.9138787245164662,0.9238107684265552,-0.01986408782017768,0.20094863566957205,-0.8476215368531103,-0.8277574490329326,0.2163781854633126,0.41732682113288466
fr_gsd,0.3,3826,0.9142707788813382,0.908128593831678,0.9142707788813382,-0.012284370099320485,0.1913609662497194,-0.8285415577626765,-0.816257187663356,0.19325441836566523,0.38461538461538464
fr_gsd,0.4,3826,0.9046001045478307,0.9034239414532148,0.9046001045478307,-0.002352326189231535,0.18236420749189242,-0.8092002090956613,-0.8068478829064297,0.17247450218552696,0.3548387096774194
fr_gsd,0.5,3826,0.8887872451646628,0.8895713538944067,0.8895713538944067,0.001568217459487653,0.16400336417157277,-0.7775744903293257,-0.7791427077888133,0.14634146341463408,0.31034482758620685
fr_gsd,0.6,3826,0.8653946680606377,0.8715368531102979,0.8715368531102979,0.012284370099320374,0.14934813240624636,-0.7307893361212755,-0.7430737062205959,0.11894455052058286,0.26829268292682923
fr_gsd,0.7,3826,0.8353371667537899,0.8498431782540512,0.8498431782540512,0.029012023000522635,0.11649514008004577,-0.6706743335075798,-0.6996863565081024,0.08805031446540884,0.2045454545454546
fr_gsd,0.8,3826,0.7971772085729221,0.8197856769472034,0.8197856769472034,0.04521693674856242,0.08387698042870458,-0.5943544171458442,-0.6395713538944067,0.054054054054054015,0.1379310344827586
fr_gsd,0.9,3826,0.7090956612650288,0.7454260324098275,0.7454260324098275,0.07266074228959751,0.030005272753302316,-0.4181913225300575,-0.490852064819655,0.017613774865745342,0.04761904761904766
ga_idt,0.0,3368,0.7351543942992874,0.7019002375296912,0.7351543942992874,-0.0665083135391924,0.09176547721300887,-0.47030878859857483,-0.40380047505938244,0.1506587652112335,0.24242424242424238
ga_idt,0.1,3368,0.7320368171021377,0.7030878859857482,0.7320368171021377,-0.057897862232779096,0.09412019662625312,-0.46407363420427555,-0.40617577197149646,0.13664903414297766,0.23076923076923078
ga_idt,0.2,3368,0.7354513064133017,0.7160035629453682,0.7354513064133017,-0.038895486935866974,0.09874293624430183,-0.47090261282660334,-0.43200712589073637,0.12660917643175446,0.2253521126760563
ga_idt,0.3,3368,0.7317399049881235,0.7130344418052257,0.7317399049881235,-0.03741092636579574,0.09287925696594426,-0.46347980997624705,-0.4260688836104513,0.11764705882352935,0.21052631578947362
ga_idt,0.4,3368,0.7382719714964371,0.7201603325415677,0.7382719714964371,-0.03622327790973873,0.08791560102301782,-0.4765439429928741,-0.4403206650831354,0.10326086956521743,0.19117647058823525
ga_idt,0.5,3368,0.7348574821852731,0.725356294536817,0.7348574821852731,-0.019002375296912122,0.07790963490889533,-0.46971496437054633,-0.4507125890736342,0.08875703175777136,0.16666666666666669
ga_idt,0.6,3368,0.7329275534441805,0.7308491686460807,0.7329275534441805,-0.004156769596199539,0.06919642857142863,-0.46585510688836107,-0.46169833729216153,0.07142857142857142,0.14062500000000006
ga_idt,0.7,3368,0.7247624703087886,0.7238717339667459,0.7247624703087886,-0.0017814726840855166,0.056274826446894646,-0.4495249406175772,-0.4477434679334917,0.05483628466421646,0.1111111111111111
ga_idt,0.8,3368,0.7021971496437055,0.7088776722090261,0.7088776722090261,0.013361045130641291,0.033475766831911724,-0.40439429928741094,-0.41775534441805223,0.03319089983475494,0.06666666666666667
ga_idt,0.9,3368,0.6733966745843231,0.6880938242280285,0.6880938242280285,0.02939429928741094,0.00982718979455601,-0.34679334916864607,-0.376187648456057,0.010791366906474845,0.020618556701030855
he_htb,0.0,3938,0.867064499746064,0.8515744032503809,0.867064499746064,-0.030980192991366118,0.1513453445213329,-0.734128999492128,-0.7031488065007618,0.22735288033073806,0.37869822485207094
he_htb,0.1,3938,0.8699847638395124,0.8556373793803962,0.8699847638395124,-0.028694768918232638,0.14803905739851744,-0.7399695276790249,-0.7112747587607923,0.2047117516629712,0.35275080906148865
he_htb,0.2,3938,0.8651599796851194,0.8523362112747588,0.8651599796851194,-0.025647536820721184,0.14669540753542246,-0.7303199593702387,-0.7046724225495176,0.18806854096243167,0.3347639484978541
he_htb,0.3,3938,0.8561452513966481,0.8500507872016252,0.8561452513966481,-0.012188928390045706,0.13768016312887466,-0.7122905027932961,-0.7001015744032504,0.1726646644573322,0.31034482758620685
he_htb,0.4,3938,0.8486541391569324,0.8518283392585069,0.8518283392585069,0.006348400203148863,0.13322358707848575,-0.6973082783138649,-0.7036566785170137,0.1524906986357999,0.28571428571428564
he_htb,0.5,3938,0.8443372270187912,0.8462417470797359,0.8462417470797359,0.0038090401218893177,0.11666666666666667,-0.6886744540375825,-0.6924834941594719,0.13333333333333333,0.25
